post_id,text,comment_time,from_id
487508,"Богатые богатеют, а бедные беднеют. Отток денежных средств из России в январе-ноябре 2018 года вырос на 330% (58.5 млрд. долл. США) по сравнению с аналогичным периодом прошлого года. (по заявлению ЦБ РФ). Только за ноябрь вывезли 16 млрд. долл. США. Вот это действительно экономический прорыв. Пока население беднеет, деньги улетают за бугор. На фоне и без того непозитивной экономической обстановки, вывоз денежных средств из страны явно нам не на пользу. Конфискацию надо проводить у высокопоставленных коррупционеров. 
 Ещё Пётр 1, в своё время издал указ: ""Казнокрадов, прилюдно бить на площади кнутом, а затем ссылать на каторгу. Имущество же казнокрадов изымать в казну."" 
По моему очень своевременно. 
После расстрела Чаушеску, новый Президент, Премьер, депутаты, министры еще много лет пешком в гастроном ходили, и сейчас вздрагивают .. Даже перед расстрелом он не верил, что нация ненавидит его за нищету, коррупцию и репрессии ..",1545204806,72929519
487508,"Меня это не касается, пенсия хорошая и муж еврей.",1545207222,442950610
1081431,Сегодняшний Гитлер,1657980487,720004487
1081431,"А это иностранцы да ? Что нужен анонс , не пишите ненужного мусора его и без вас хватает , рабочий момент правительства и всё .",1657980788,376709327
868439,,1622018383,31168545
868439,Теперь кредитодаватели решают все .,1622063028,608299825
798812,"Медики в нынешней ситуации проделали невероятную работу и продолжают помогать людям день за днем, за что им огромное спасибо.",1602512733,610979093
356460,,1528363949,237818510
356460,😆,1528364740,152405135
356460,Сильный и умный наш президент. Так держать!,1528365358,442950610
356460,"«Покуда есть на свете дураки, обманом жить нам, стало быть, с руки!»",1528365366,1231934
356460,Сидю слушаю дядьку по телеку и нового ничего не слышу......... Один и тот же порожняк всякий раз,1528369867,154452043
356460,"Лапши на ухи накидал!👍🏽.
Завтра скинем и продолжим жить как и раньше . 
Только упоротый ватАноид этим словам поверит",1528371228,191972472
356460,Ну чито?новые лица были?или одни и теже?Значит я не зря поехал на шашлык.,1528376217,448870570
356460,"Хорошая прямая линия. И вопросы по делу, и президент на высоте как всегда. Горжусь тем, что у России такой руководитель. НАСТОЯЩИЙ руководитель.",1528381641,442950610
356460,В магазине сказали что Путин всю лапшу купил чтоб раздать народу,1528384367,154452043
356460,"[id442950610|Мария], вы в своём уме?",1528384402,154452043
356460,"Никогда на Руси небудет такого что б жил простой человек как человек, просто недадут",1528387764,181688096
356460,Лицемер,1528389023,347781682
356460,"[id442950610|Мария], мне вас жаль",1528393433,58624040
356460,Вован молодец. Как всегда всё на уровне.,1528393835,20333107
356460,"[id442950610|Мария], сегодня про собаку его вопроса не было и про жену и её нового мужа ...а так стареет президент ......внуков вспомнил",1528394738,490019597
356460,Душка от крышки унитаза,1528395516,347781682
356460,"А ты ,как тихушница.нацарапала закорючки и думала прокатит",1528396534,347781682
356460,А придётся их читать,1528396858,347781682
356460,"[id464699721|Ironik], не царапай,тебе это не идёт",1528397221,347781682
356460,"Ну мне же не идёт по твоему мнению,вот и лови обраточку",1528397526,347781682
356460,Не у тЯ одной,1528398025,347781682
356460,Я уже учёл,1528398226,347781682
356460,"Ребята меня сегодня расмешило то, 
 как Путин не мог четко ответить на заданный ему чётко сформулированный вопрос дальнобойщика! 
 про дорогой в нашей стране бензин ! 

Путин не знал что ответить и мямлил и блеял его это ээээээ- эээ ну это ну потому , разберёмся  с ценами и так уже 18 лет с ценами на топливо разбирается ! 

Вот Лукашенко в Белоруссии всё чётко сказал и всех чётко пресанул как следует ! 
Вот так надо вести разговор с нефтяными магнатами ! 

А не как наш Путин мямля боится голос даже повысить !",1528399939,489908230
356460,какой-то он грустный....наверное геморрой болит...,1528412617,430994747
356460,", ублюдочнвая маша , ты за повышение цен . тебя радует цена бензина ?бабулька скоро ли коньки отбросишь ?",1528416593,205620027
356460,"Президент ответил про цены на бензин : «То, что сейчас происходит, – недопустимо и неправильно. Но это результат неточного регулирования, которое было введено в сфере энергоресурсов: правительство пересмотрело налоговые меры по наполнению бюджета, сделало маневр. Не буду вдаваться в детали, но это все привело к стимулированию экспорта сырой нефти, цены на нефть поднялись. Компании считают недополученную выгоду за тот объем нефти, который направляют на НПЗ, а могли бы, как они считают, реализовать на внешнем рынке, и поднимают цены на бензин и дизельное топливо». 
 
В ближайшее время, по словам Владимира Путина ситуация улучшится: «В диалоге с ведущими нефтегазовыми компания был снижен акциз. Принято решение отменить дальнейшее повышение акцизов. К осени примут дополнительные меры по стабилизации ситуации. Правительство будет строго следить, антимонопольная служба будет принимать решения».",1528417612,205620027
256108,Стабильно на букву х...?,1509122495,5249844
256108,"Стабильно хорошо ,или стабильно плохо?",1509122684,191748371
256108,"[id191748371|Сергей], вопрос простой.Если ЦБ РФ будет выполнять политические заказы,минуя финансовые законы-то будет стабильно плохо.А если ЦБ РФ будет выполнять экономические законы развития страны и стремится повысить уровень жизни народа-то будет стабильно Хорошо.",1509130437,267737315
256108,"Стабильно для тех,кто у руля.",1509210761,445661840
419951,Растрелять саботажников...,1536735228,170049322
419951,"Надо же,дошло ))) Приятно. Посмотрим на реакцию",1536736209,476563977
419951,"[id476563977|Шарпей], а будет ли реакция?",1536738120,196241506
419951,,1536740157,401708435
419951,"[id196241506|Марина], не нагнетай 😅",1536747113,476563977
419951,,1536749701,181883611
419951,"На удивление, но он прав",1536750587,14300585
1046640,"А что,какая-то из индексацией удивляла ПРИЯТНО????🤔🤔",1654935643,248753181
1046640,"У нас в доме несколько человек не платят вообще , хотя все они платежеспособны,работают.Коммунальщики не взыскивают с них,не хотят, значит,им деньги не нужны.Прежде чем повышать тарифы, пусть сначала используют все резервы.",1654939453,573933395
1046640,"Ну прям очень ""радостная"" новость, индексация пенсий например январская полностью съедается расходами ЖКХ, а будущая уже израсходована на повышеные цены на продукты питания, и получается, как были нищими так и остаёмся.А для работающих людей особенно на частника вообще никто ничего не индексирует, а там ещё и дети, которые растут так же как расходы.",1654939559,454643847
1046640,Полина затем им с радостью спишут все долги,1654951722,286221263
641137,"Надо, надо отмываться
По утрам и вечерам,
А ""нечистым""
... ... —
Стыд и срам!
😃",1571642227,241591217
28785,"Полярный песец подкрался незаметно)) русские,покупайте доллар,иначе останетесь без трусов,как в 1991г",1392624248,147669464
59507,"бред,они прикольнулись,а расеяне теперь верят,ну идиоты",1442463376,309120251
59507,"правильно , столҗко денег на спасение рубля выделила ))",1442463444,309821736
59507,Да естественно прикол!,1442463962,8821635
59507,Американский ставленник.,1442464633,181346371
59507,Молодец ей при жизни Америка памятник поставить должна!,1442465554,141644437
59507,Чурка.,1442475717,253230153
59507,"Ну-ну! Инфа от 15.08.2015 Доктор экономических наук, декан экономического факультета МГУ имени М.В. Ломоносова Александр Аузан поделился своими рассуждениями о том, в каком положении находится экономика, как ее реанимировать и на что делать ставку в будущем. 
«Сейчас наступает клиническая смерть экономики. Это состояние, когда останавливается экономическое сердце — инвестиционный мотор. Замедление идет с 2011 года, это не неожиданность для экономистов. Санкции, падение цен на нефть только обострили и ускорили то, что все равно бы произошло», — рассказал он сайту Harvard Business Review.
 «Россия 50 лет, с 1965 года, с открытия Самотлора — крупнейшего в РФ нефтяного месторождения — боролась с желанием выйти на пенсию. Месторождение было открыто в тот момент, когда пытались проводить косыгинские экономические реформы. И власть решила: бог с ними, с реформами, когда есть нефть. С тех пор это решение неоднократно воспроизводилось разными властями страны. Семь-восемь лет назад экономисты, работавшие над стратегией 2020, дружно сказали: «Сырьевая модель уходит, внутренний спрос недостаточен, поэтому нужно менять модель, иначе произойдет необратимое». Это необратимое и происходит», — уверен декан МГУ. Посмотрим, как в зтой ситуации ВОВСЮ РАЗВЕРНУТСЯ ТАЛАНТЫ НАБИУЛЛИНОЙ!",1442476436,313996995
59507,Подхалимаш. страну разорили и себе зарплату в три раза увеличила. Пройдет время и проклянет тебя народ,1442515375,157311745
22645,Может за основу взять символ царской распилиады?,1383650341,141511140
22645,"[id141511140|Дмитрий], будет как-то не очень.",1383651535,202233878
22645,Дулю,1383651993,10151558
22645,,1383658932,172002967
22645,все равно толку нет как от одного так и полностью от другого,1383659272,172002967
49270,Я хочу быть главой ЦБ и не просите денег не дам никому.,1418718610,166464299
49270,"кто- нибудь обьяснит простому человеку, что происходит? желательно без экономической терминологии)))",1418718827,83146174
49270,Не надо было плодить коммерческие банки и не было бы такой спекуляции.,1418719014,182283303
49270,"[id182283303|Любовь], ваш полет мысли поражает. Учиться не пробовали?",1418719233,184404309
49270,"[id182283303|Любовь], а куда ж тогда пристраивать никчемную родню?",1418724858,257976470
299127,Куда деньги дели?,1518102957,307157497
299127,Высоколиквидные иностранные активы?)  мы меняем фантики на что-то более ценное?,1518106423,99640303
471161,"Есть в этносах всяких прослойки зануд, 
Развалу страны посвящающих труд, 
Но прежде всего берегите Россию 
От бурно плодящихся русских иуд. 
 
 Бахтиёр Ирмухамедов",1542794289,313431074
471161,Но на ее зарплату это не повлияет....,1542807416,461553539
753786,"Так вообще то со всем миром, не только на великие сша",1592555164,598205181
974970,Ничего 😂,1648630289,70348275
974970,Летом 50р будет стоить.,1648634458,164831195
227452,"Думы обывателя со средне-статистическим Российским образованием.Продовольственная инфляция? Цены ползут вверх? Мы платим все больше и больше, государство получает больше налоговых платежей с наших все более дорогих покупок, да и неналоговых поступлений тоже, арендная плата растет, штрафы выросли кратно, пошлины тоже,и не только в суда, а и за все действия государства, почти везде госпошлина, тоже выросла, а не заплатишь не поедешь? И вот тебе результат, в Карелии несколько районов с ПРОФИЦИТОМ, т.е. доходы больше расходов, есть ли этот ПРОФИЦИТ следствие развития экономики?",1502476979,182711873
227452,А что-нибудь приятное кто-нибудь в России сообщит народу?..,1502487077,73625034
872574,А где Рыбка ?,1623430333,225506455
120960,Шеф дал команду и рубль упал...,1469186751,174372264
120960,гон. 64.5,1469187427,4278469
1179776,Наверное уже хуже не будет для рос.инвестров,1664909382,209039412
1179776,"Как жаль,что нам пох...й",1664914145,496743215
598146,Сказочно,1563572427,244132334
1517699,😃,1689129931,673144371
1517699,Это прорыв?,1689140605,40643017
49284,,1418728571,271073433
893060,какое может быть образование у смертников головорезов,1630595956,154438110
458885,,1540995213,94416448
458885,"Ну слава Богу!Когда сбережения населения совсем сократятся, уже нечего будет воровать????",1541005132,224055179
458885,"Наша сырьевая колония движется к путинскому прорыву, темп устойчивый , хороший",1541054053,190793089
45185,"Да мелочи это все! Главное, что ""Тополь"" , он санкций не боится. И ""Искандеры"" , они прямо усыкаются со смеха от этих санкций! 😃",1413458323,198510877
45185,"на хрена вообще иностранная валюта, если товары за рубли.",1413458568,256085965
45185,Так это если покупать.,1413458825,6779042
45185,"[id256085965|Владимир], надо отвязаться от МВФ , национализировать Центральный Банк России и выпустить золотой рубль.И послать доллар на Американский континент к чертовой бабушке.",1413458945,182283303
45185,"[id198510877|Кузьма],",1413459542,155113891
913546,Какая задача у Центробанка  в отношении России и Россиян ???  Какой ожидать результат от самодеятельности данного учреждения ? Они же никому не подчиняются ??,1637250932,165153794
1091723,За утрату доверия не иначе как,1658945741,441628091
49292,новости не смотрит..какой министр слабый..Столыпин в 4 утра уже занимался в своем кабинете..а наш к 10 утра еще не готов,1418726961,5283736
49292,,1418728517,271073433
460942,"теперь вы знаете, для чего золото дешевело",1541392977,317192565
723088,"Игра, они одна команда, не пихайте левак",1587652217,191599466
723088,"Тут уместен только один принцип, который еще великий вождь народов сформулировал. Критикуешь - предлагай, предлагаешь - делай, делаешь - отвечай. И если в ЦБ так возмущены, пусть г-жа Набиулина предложит г-ну Глазьеву поменяться местами.",1587721909,99640303
256145,Доллар опустит соглашение Китая и Саудовской Аравии продавать нефть за юани.,1509159705,368126376
1513622,Спецом всё делают,1688655466,570848094
1513622,"Когда этих экономических деятелей уберут, сколько  правительство будет терпеть беспредел Центробанка !",1688656055,719142056
1513622,"Я центробанку верю и не обращаю внимание на то, сколько сейчас рубль стоит. На нас это никак не сказывается практически",1688661657,809960286
1513622,"Кудрина и Силуанова при Петре, о котором сожалел Путин, на дыбу давно бы отправили. Вместе с главой ЦБ. С упоением финансировали чужие экономики, а теперь руками разводят- чем дыру в бюджете затыкать. Жопами вашими. Как были « бензоколонкой», так и остались. Двадцать лет Путин рулит страной. Ни одной проблемы не решили.",1688662323,391015343
1513622,"От этого правительства вранья и воров, всё можно ожидать,име же не надо укрепление рубля,кто при власти им это не надо,они все завися от доллара и евро!",1688663222,118100484
1513622,"А наебулина и силуанов,это вообще враги народа,России!",1688663263,118100484
1448088,НЕ УДИВЛЕНА!!,1682759384,759025640
923800,"Пусть каждая отнятая ""незаконная"" копейка у репетиторов,нянек,курьеров,рабочих и т д будет вам,уроды жирующие,на гвозди в гроб да пули в лоб.Достали.Но даже за этими ломаными грошами ,гады,вам придется погоняться и попотеть.На такое уж дело готов с миру по нитке скинуться,последнюю рубашку незаконно с рук на авито продать,но дальше в построении цифрового концлагеря принимать участие не намерен.Спонсировать готов только его уничтожение.",1640569848,281903158
923800,"А   ЦБ будет отчитываться перед физическими лицами куда вложил деньги,какой доход получил,какой займ в сша вложил,куда и сколько золота вывез.",1640619517,608898227
20635,Ну кто поверит в то что это были кавказкие парни)),1380802837,5290143
20635,"А повесить сайт, это хакинг разве?",1380808473,208392015
20635,"Можно еще десяток миллиардов под этих ""хакеров"" списать",1380827539,21119229
20635,и  не  надо  возить   деньги  грузовиками  по  фальшивым  авизо....,1380845161,180971841
618655,,1566928306,542740480
618655,Опять???😃😃😃😃😃,1566928322,13329321
618655,Седьмой вариант за 17-18 лет ? 😂😄👍🏻👍🏻👍🏻,1566928854,295929754
618655,нет причин переживать.скоро пенсии отменят.а если не сможешь работать-плати,1566959488,56470667
120993,Жить стало лучше жить стало веселее.,1469200548,204905302
120993,их мечты чтоб мы работали за тарелку риса,1469201789,13873081
120993,"[id13873081|Дима], или китайцы чуть позже",1469203758,4278469
987298,"Украине то чуток выделят. Остальное украдут Ради чего, собственно, и решение принимают.",1650458760,29327284
987298,"""Не надейтесь, что единожды воспользовавшись слабостью России, вы будете получать дивиденды вечно. Русские всегда приходят за своими деньгами. И когда они придут — не надейтесь на подписанные вами иезуитские соглашения, якобы вас оправдывающие. Они не стоят той бумаги, на которой написаны. Поэтому с русскими стоит или играть честно, или  вообще не играть...""
Отто фон Бисмарк.",1650459058,377079961
987298,И при этом просит гуманности для британских наёмников. Гнида!,1650459088,720257643
987298,"Отправить за ЗВрезервом того (посадив на поводок со строгим ошейником), кто его туда заложил",1650459582,412339814
987298,Олень лохматый,1650459719,135212028
987298,Те Украина стоит 360 млрд $?,1650460355,34283852
987298,Это что значит: в России украсть и отдать Украине?  Шулеры-по другому не скажеш.,1650463823,360594366
987298,"Джонсон - еджонсон, если не будешь в обход мозгов пытаться выёживаться, то вероятно, у вас будет возможность восстановить АУкраину на территории великобритании за средства сша и англии. 
А там где была украина,
Совсем скоро зацветут сады и белые лилии.
А благодарная земля, щедро политая кровью врагов России и всего человечества, начнёт щедро кормить Российский Народ✌",1650466519,424731602
987298,На эти деньги подстегнется впк против нас же.До последнего европейца? В Европе заводы военные строят уже давно. Так просто что-ли.? Буча идёт по Европе случайно? Нет. Боюсь нам сармат очень нужен.Европа слушала только сильных русских. Или совсем плохо будет.Тишина будет.Гробовая.,1650470024,589363461
790691,Потому что никто не доверяет банкам!! У госбанка ВТБ уже собираются пикеты! https://youtu.be/jEjxYAX4c5A,1600404276,252556149
209058,Кому то очень хочется...,1497903527,6624738
209058,а кто сомневался?,1497904122,201347780
209058,"Чего ждать, когда экономикой управляют сволочи и импотенты?",1497930225,368126376
250021,Заживем теперь!,1507758135,83679015
174244,а пенсионный возраст повысят до 95...,1489654366,73018150
174244,"...и хер их потом найдёшь,эти 12%...",1489654546,199950380
174244,"Правильно. С т.з. буржуйской власти. Доходы крупнейших буржуев и бюджета падают. Рост не предвидится. Следовательно, надо провернуть очередной законный отъем денег у граждан в размере 12% от з/п через ""пенсионную реформу"". А что до того, доживут ли граждане до пенсии или нет, не критично, т.к. отъем надо провести поскорее. К тому ещё можно пенсионный возраст поднять и отсечь тех, кто уже близок к выходу на пенсию путём ограничения применения этой аферы по приемлемым возрастам граждан.",1489655004,8193010
764071,"Гении. А почему ставка по кредитам 10-30% они не раскрыли..
В этом то и есть основное мошенничество.",1594651532,252556149
1548461,Великодержавие подешевело. 😆,1692086107,766508812
1548461,,1692086589,155489210
702638,"Вот ему досталось то болото после Медведевской лапы. Как вовремя его свора соскочила с "" титаника"", выбрав ""юнгу"" в капитаны...",1584785641,321026531
702638,"🤣Ну прям такие заботливые ,страшное дело . Рубль обвалили ,нефть обвалили . Цены на товары первой необходимости в магазинах уже не слабо взлетели . Нае....,то есть Набиулина выступила против прямой финансовой помощи населению на фоне эпидемии и кризиса......Чего лапшу то на уши народу вешать . ЭТИ ,ничем не лучше предыдущих . Такие же упыри и неумехи.",1584787299,201001109
702638,"Полная фигня, мытарь Налоги отмени, дышать невозможно",1584789596,272224394
702638,Как когда-то с Кириенко ...,1584789614,542862773
733357,"Раздать ""вертолетные"" деньги нельзя , разгонит инфляцию . А запустив  печатный станок  ЦБ  разгона инфляции не прогнозирует . Инфляция начнёт разгоняется , цены начнут расти , обнищание населения увеличится . Все провалы ЦБ  компенсируются за счёт населения .",1589177700,492389509
737456,Этот курс станет реальным после того как пройдёт голосования по обнулению дедушки.,1589807474,87860376
737456,Составил бы превысил бы.... что???,1589807751,124363
49328,Намкрыш... (,1418735275,198510877
49328,Блин... плохо все это,1418735426,196855121
49328,Получайте уроды! Это вам за Крым и Донбасс аукается!,1418736088,210390560
